"Year","Measure Type","Leading 10 Ranking","Measure","Group","Subgroup","Estimate Type","Estimate","Standard Error","Lower 95% CI","Upper 95% CI","Reliable"
"2021","By reason for visit","4","4. Shortness of breath","By race/ethnicity","Hispanic","Visit rate (per 1,000 people)","10.8","2.1","6.7","15","Yes"
"2021","By reason for visit","4","4. Shortness of breath","By race/ethnicity","Non-Hispanic other","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","4","4. Shortness of breath","By region","Northeast","Visit rate (per 1,000 people)","21","3.9","13.3","28.7","Yes"
"2021","By reason for visit","4","4. Shortness of breath","By region","Midwest","Visit rate (per 1,000 people)","19.1","3.4","12.5","25.7","Yes"
"2021","By reason for visit","4","4. Shortness of breath","By region","South","Visit rate (per 1,000 people)","18.5","2.7","13.1","23.9","Yes"
"2021","By reason for visit","4","4. Shortness of breath","By region","West","Visit rate (per 1,000 people)","14.4","2.7","9","19.8","Yes"
"2021","By reason for visit","4","4. Shortness of breath","By metropolitan statistical area (MSA)","MSA","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","4","4. Shortness of breath","By metropolitan statistical area (MSA)","Non-MSA","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","4","4. Shortness of breath","By primary payment source","Private insurance","Visit rate (per 1,000 people)","8.7","1.1","6.5","10.8","Yes"
"2021","By reason for visit","4","4. Shortness of breath","By primary payment source","Medicare","Visit rate (per 1,000 people)","34.8","5.2","24.6","45.1","Yes"
"2021","By reason for visit","4","4. Shortness of breath","By primary payment source","Medicaid","Visit rate (per 1,000 people)","23.6","3.3","17.2","30","Yes"
"2021","By reason for visit","4","4. Shortness of breath","By primary payment source","Uninsured","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","4","4. Shortness of breath","By primary payment source","Other","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","5","5. Fever","Total","All visits","Visit rate (per 1,000 people)","14.2","1.9","10.5","17.9","Yes"
"2021","By reason for visit","5","5. Fever","By sex","Female","Visit rate (per 1,000 people)","15.3","2.1","11.2","19.5","Yes"
"2021","By reason for visit","5","5. Fever","By sex","Male","Visit rate (per 1,000 people)","13.1","1.9","9.3","16.9","Yes"
"2021","By reason for visit","5","5. Fever","By age","0-17 years old","Visit rate (per 1,000 people)","47.3","7.9","31.8","62.7","Yes"
"2021","By reason for visit","5","5. Fever","By age","18-44 years old","Visit rate (per 1,000 people)","5.3","0.8","3.8","6.8","Yes"
"2021","By reason for visit","5","5. Fever","By age","45-64 years old","Visit rate (per 1,000 people)","3.4","0.8","1.7","5.1","Yes"
"2021","By reason for visit","5","5. Fever","By age","65+ years old","Visit rate (per 1,000 people)","5.1","1.4","2.5","7.8","Yes"
"2021","By reason for visit","5","5. Fever","By race/ethnicity","Non-Hispanic white","Visit rate (per 1,000 people)","10.9","1.4","8.1","13.7","Yes"
"2021","By reason for visit","5","5. Fever","By race/ethnicity","Non-Hispanic black","Visit rate (per 1,000 people)","24.2","4.1","16.2","32.2","Yes"
"2021","By reason for visit","5","5. Fever","By race/ethnicity","Hispanic","Visit rate (per 1,000 people)","22.4","5.1","12.4","32.4","Yes"
"2021","By reason for visit","5","5. Fever","By race/ethnicity","Non-Hispanic other","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","5","5. Fever","By region","Northeast","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","5","5. Fever","By region","Midwest","Visit rate (per 1,000 people)","14.6","3.6","7.6","21.6","Yes"
"2021","By reason for visit","5","5. Fever","By region","South","Visit rate (per 1,000 people)","15.2","3.3","8.8","21.6","Yes"
"2021","By reason for visit","5","5. Fever","By region","West","Visit rate (per 1,000 people)","12.4","3.3","6","18.9","Yes"
"2021","By reason for visit","5","5. Fever","By metropolitan statistical area (MSA)","MSA","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","5","5. Fever","By metropolitan statistical area (MSA)","Non-MSA","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","5","5. Fever","By primary payment source","Private insurance","Visit rate (per 1,000 people)","7.4","1.2","5","9.9","Yes"
"2021","By reason for visit","5","5. Fever","By primary payment source","Medicare","Visit rate (per 1,000 people)","4.1","0.9","2.3","5.9","Yes"
"2021","By reason for visit","5","5. Fever","By primary payment source","Medicaid","Visit rate (per 1,000 people)","46.3","8.3","30","62.5","Yes"
"2021","By reason for visit","5","5. Fever","By primary payment source","Uninsured","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","5","5. Fever","By primary payment source","Other","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","6","6. Headache, pain in head","Total","All visits","Visit rate (per 1,000 people)","11.9","1.2","9.5","14.3","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By sex","Female","Visit rate (per 1,000 people)","16","2","12.2","19.8","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By sex","Male","Visit rate (per 1,000 people)","7.7","1","5.7","9.6","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By age","0-17 years old","Visit rate (per 1,000 people)","8.1","1.5","5.1","11.1","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By age","18-44 years old","Visit rate (per 1,000 people)","14","1.8","10.5","17.5","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By age","45-64 years old","Visit rate (per 1,000 people)","12.6","2.2","8.2","17","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By age","65+ years old","Visit rate (per 1,000 people)","11.5","1.8","8","15","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By race/ethnicity","Non-Hispanic white","Visit rate (per 1,000 people)","9.5","1.1","7.3","11.8","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By race/ethnicity","Non-Hispanic black","Visit rate (per 1,000 people)","26.1","4.4","17.4","34.8","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By race/ethnicity","Hispanic","Visit rate (per 1,000 people)","13.9","2.6","8.7","19","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By race/ethnicity","Non-Hispanic other","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","6","6. Headache, pain in head","By region","Northeast","Visit rate (per 1,000 people)","12.2","1.8","8.5","15.8","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By region","Midwest","Visit rate (per 1,000 people)","11.7","1.7","8.3","15.1","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By region","South","Visit rate (per 1,000 people)","11.2","1.7","7.7","14.6","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By region","West","Visit rate (per 1,000 people)","13.1","3.7","5.8","20.4","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By metropolitan statistical area (MSA)","MSA","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","6","6. Headache, pain in head","By metropolitan statistical area (MSA)","Non-MSA","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","6","6. Headache, pain in head","By primary payment source","Private insurance","Visit rate (per 1,000 people)","6.2","1","4.3","8.1","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By primary payment source","Medicare","Visit rate (per 1,000 people)","9.4","1.4","6.6","12.1","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By primary payment source","Medicaid","Visit rate (per 1,000 people)","25.3","4.1","17.3","33.3","Yes"
"2021","By reason for visit","6","6. Headache, pain in head","By primary payment source","Uninsured","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","6","6. Headache, pain in head","By primary payment source","Other","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","Total","All visits","Visit rate (per 1,000 people)","10.3","1.1","8.2","12.4","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By sex","Female","Visit rate (per 1,000 people)","10.3","1.2","8","12.6","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By sex","Male","Visit rate (per 1,000 people)","10.3","1.3","7.7","12.9","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By age","0-17 years old","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By age","18-44 years old","Visit rate (per 1,000 people)","13.2","1.9","9.4","17","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By age","45-64 years old","Visit rate (per 1,000 people)","12.6","1.6","9.4","15.8","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By age","65+ years old","Visit rate (per 1,000 people)","9.5","1.7","6.3","12.8","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By race/ethnicity","Non-Hispanic white","Visit rate (per 1,000 people)","11.1","1.4","8.4","13.8","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By race/ethnicity","Non-Hispanic black","Visit rate (per 1,000 people)","18.5","3.5","11.7","25.3","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By race/ethnicity","Hispanic","Visit rate (per 1,000 people)","5.6","1.2","3.3","8","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By race/ethnicity","Non-Hispanic other","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By region","Northeast","Visit rate (per 1,000 people)","9.7","1.9","6","13.3","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By region","Midwest","Visit rate (per 1,000 people)","10.1","1.5","7.2","13","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By region","South","Visit rate (per 1,000 people)","10.6","1.9","6.9","14.3","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By region","West","Visit rate (per 1,000 people)","10.3","2.7","5","15.7","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By metropolitan statistical area (MSA)","MSA","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By metropolitan statistical area (MSA)","Non-MSA","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By primary payment source","Private insurance","Visit rate (per 1,000 people)","5.1","0.9","3.4","6.8","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By primary payment source","Medicare","Visit rate (per 1,000 people)","10.6","1.6","7.5","13.8","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By primary payment source","Medicaid","Visit rate (per 1,000 people)","19","2.6","13.9","24.1","Yes"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By primary payment source","Uninsured","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","7","7. Pain, site not referable to a specific body system","By primary payment source","Other","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","8","8. Back symptoms","Total","All visits","Visit rate (per 1,000 people)","9.3","0.9","7.5","11.2","Yes"
"2021","By reason for visit","8","8. Back symptoms","By sex","Female","Visit rate (per 1,000 people)","11","1.3","8.5","13.5","Yes"
"2021","By reason for visit","8","8. Back symptoms","By sex","Male","Visit rate (per 1,000 people)","7.6","1","5.7","9.5","Yes"
"2021","By reason for visit","8","8. Back symptoms","By age","0-17 years old","Visit rate (per 1,000 people)",,,,,"No"
"2021","By reason for visit","8","8. Back symptoms","By age","18-44 years old","Visit rate (per 1,000 people)","11","1.4","8.2","13.7","Yes"
"2021","By reason for visit","8","8. Back symptoms","By age","45-64 years old","Visit rate (per 1,000 people)","10.5","1.5","7.6","13.4","Yes"
"2021","By reason for visit","8","8. Back symptoms","By age","65+ years old","Visit rate (per 1,000 people)","13","2.5","8.2","17.8","Yes"
"2021","By reason for visit","8","8. Back symptoms","By race/ethnicity","Non-Hispanic white","Visit rate (per 1,000 people)","8.8","1","6.8","10.8","Yes"
"2021","By reason for visit","8","8. Back symptoms","By race/ethnicity","Non-Hispanic black","Visit rate (per 1,000 people)","19.3","3.4","12.6","26","Yes"
"2021","By reason for visit","8","8. Back symptoms","By race/ethnicity","Hispanic","Visit rate (per 1,000 people)","7.6","1.2","5.2","10","Yes"
"2021","By reason for visit","8","8. Back symptoms","By race/ethnicity","Non-Hispanic other","Visit rate (per 1,000 people)",,,,,"No"
